   j      e(j)         levid         stwt


 10000501.1010 -1.1068E-02  5.0702E-17  4.5125E-17  4.0145E-17  3.5698E-17
  3.1725E-17 2.8174E-17 2.5000E-17 2.2161E-17 1.9621E-17 1.7349E-17 1.5318E-17
  1.3502E-17 1.1883E-17 1.0443E-17 9.1677E-18 8.0461E-18 7.0694E-18 6.2305E-18
  5.5239E-18 4.9453E-18 4.4903E-18 4.1551E-18 3.9352E-18 3.8256E-18 3.8210E-18
  3.9160E-18 4.1049E-18 4.3795E-18 4.7279E-18 5.1765E-18 6.1598E-18 9.9491E-18
  2.3070E-17 5.6559E-17 1.2038E-16 2.1435E-16 3.2385E-16 4.2519E-16 4.9657E-16
  5.2671E-16 5.1647E-16 4.7491E-16 4.1499E-16 3.4798E-16 2.8206E-16 2.2283E-16
  1.7222E-16 1.3089E-16 9.8249E-17 7.2908E-17 5.3717E-17 3.9275E-17 2.8611E-17
  2.0769E-17 1.4730E-17 1.0603E-17 7.6182E-18 5.4419E-18 3.8971E-18 2.7884E-18
  1.9943E-18 1.4259E-18 1.0195E-18 7.2915E-19 5.2175E-19 3.7361E-19 2.6781E-19
  1.9225E-19 1.3826E-19 9.9656E-20 7.2036E-20 5.2253E-20 3.8062E-20 2.7866E-20
  2.0526E-20 1.5227E-20 1.1387E-20 8.5953E-21 6.5550E-21 5.0558E-21 3.9464E-21
 1-spin symmetry tot rc =   4.2665E-13  3.8026E-13  3.3892E-13  3.0208E-13
  2.6924E-13 2.3998E-13 2.1390E-13 1.9066E-13 1.6994E-13 1.5149E-13 1.3504E-13
  1.2038E-13 1.0732E-13 9.5692E-14 8.5331E-14 7.6102E-14 6.7882E-14 6.0563E-14
  5.4047E-14 4.8245E-14 4.3081E-14 3.8483E-14 3.4390E-14 3.0742E-14 2.7488E-14
  2.4577E-14 2.1973E-14 1.9686E-14 1.7818E-14 1.6532E-14 1.5940E-14 1.5978E-14
  1.6434E-14 1.7067E-14 1.7697E-14 1.8202E-14 1.8481E-14 1.8436E-14 1.8001E-14
  1.7175E-14 1.6016E-14 1.4413E-14 1.2822E-14 1.1207E-14 9.4541E-15 7.9899E-15
  6.5458E-15 5.3079E-15 4.3270E-15 3.4439E-15 2.7659E-15 2.1719E-15 1.7267E-15
  1.3699E-15 8.7050E-16 6.7269E-16 5.1831E-16 3.8141E-16 2.9070E-16 2.2112E-16
  1.6798E-16 1.2750E-16 9.6778E-17 7.3496E-17 5.5896E-17 4.2597E-17 3.2552E-17
  2.4981E-17 1.9258E-17 1.4928E-17 1.1647E-17 9.1555E-18 7.2521E-18 5.7969E-18
  4.6731E-18 3.8028E-18 3.1233E-18 2.5887E-18 2.1645E-18 1.8244E-18 1.5497E-18
 
 30000501.0310 -1.9037E-01  2.6437E-14  2.3558E-14  2.0990E-14  1.8702E-14
  1.6661E-14 1.4842E-14 1.3219E-14 1.1772E-14 1.0481E-14 9.3296E-15 8.3016E-15
  7.3839E-15 6.5643E-15 5.8319E-15 5.1772E-15 4.5914E-15 4.0671E-15 3.5973E-15
  3.1761E-15 2.7983E-15 2.4593E-15 2.1553E-15 1.8831E-15 1.6405E-15 1.4259E-15
  1.2392E-15 1.0812E-15 9.5451E-16 8.6272E-16 8.0991E-16 8.0067E-16 8.4204E-16
  9.4868E-16 1.1455E-15 1.4544E-15 1.8657E-15 2.3224E-15 2.7378E-15 3.0335E-15
  3.1678E-15 3.1409E-15 2.9431E-15 2.6820E-15 2.3735E-15 2.0157E-15 1.7022E-15
  1.3912E-15 1.1224E-15 9.0737E-16 7.1668E-16 5.7005E-16 4.4391E-16 3.4953E-16
  2.7471E-16 1.7532E-16 1.3428E-16 1.0259E-16 7.5037E-17 5.6774E-17 4.2892E-17
  3.2376E-17 2.4430E-17 1.8437E-17 1.3937E-17 1.0552E-17 8.0097E-18 6.0994E-18
  4.6663E-18 3.5878E-18 2.7752E-18 2.1623E-18 1.6971E-18 1.3441E-18 1.0735E-18
  8.6563E-19 7.0466E-19 5.7918E-19 4.8043E-19 4.0203E-19 3.3929E-19 2.8852E-19
 30000501.0410 -9.4567E-02  1.9086E-14  1.7004E-14  1.5149E-14  1.3495E-14
  1.2019E-14 1.0704E-14 9.5308E-15 8.4841E-15 7.5502E-15 6.7165E-15 5.9721E-15
  5.3071E-15 4.7126E-15 4.1808E-15 3.7048E-15 3.2783E-15 2.8959E-15 2.5525E-15
  2.2440E-15 1.9666E-15 1.7170E-15 1.4924E-15 1.2906E-15 1.1098E-15 9.4854E-16
  8.0607E-16 6.8199E-16 5.7639E-16 4.8964E-16 4.2206E-16 3.7385E-16 3.4602E-16
  3.4350E-16 3.7917E-16 4.7162E-16 6.3013E-16 8.3775E-16 1.0517E-15 1.2228E-15
  1.3174E-15 1.3269E-15 1.2530E-15 1.1354E-15 9.9139E-16 8.3148E-16 6.8705E-16
  5.5134E-16 4.3593E-16 3.4363E-16 2.6582E-16 2.0621E-16 1.5739E-16 1.2103E-16
  9.2953E-17 6.1023E-17 4.5857E-17 3.4411E-17 2.4977E-17 1.8607E-17 1.3852E-17
  1.0308E-17 7.6766E-18 5.7217E-18 4.2710E-18 3.1942E-18 2.3967E-18 1.8047E-18
  1.3649E-18 1.0380E-18 7.9423E-19 6.1219E-19 4.7568E-19 3.7294E-19 2.9508E-19
  2.3576E-19 1.9037E-19 1.5525E-19 1.2788E-19 1.0639E-19 8.9300E-20 7.5591E-20
 30000501.0510 -5.4740E-02  1.0508E-14  9.3620E-15  8.3399E-15  7.4285E-15
  6.6157E-15 5.8907E-15 5.2438E-15 4.6665E-15 4.1512E-15 3.6911E-15 3.2800E-15
  2.9125E-15 2.5838E-15 2.2896E-15 2.0260E-15 1.7897E-15 1.5776E-15 1.3870E-15
  1.2157E-15 1.0616E-15 9.2289E-16 7.9825E-16 6.8641E-16 5.8642E-16 4.9755E-16
  4.1926E-16 3.5122E-16 2.9327E-16 2.4530E-16 2.0715E-16 1.7863E-16 1.6004E-16
  1.5405E-16 1.6827E-16 2.1445E-16 3.0015E-16 4.1787E-16 5.4369E-16 6.4798E-16
  7.0907E-16 7.2006E-16 6.8324E-16 6.1837E-16 5.3735E-16 4.4861E-16 3.6729E-16
  2.9242E-16 2.2910E-16 1.7839E-16 1.3657E-16 1.0456E-16 7.8948E-17 5.9894E-17
  4.5373E-17 3.0358E-17 2.2565E-17 1.6751E-17 1.2108E-17 8.9349E-18 6.5901E-18
  4.8601E-18 3.5872E-18 2.6501E-18 1.9603E-18 1.4537E-18 1.0811E-18 8.0676E-19
  6.0468E-19 4.5563E-19 3.4544E-19 2.6377E-19 2.0301E-19 1.5765E-19 1.2360E-19
  9.7871E-20 7.8353E-20 6.3380E-20 5.1809E-20 4.2807E-20 3.5710E-20 3.0059E-20
 30000501.0610 -3.5788E-02  6.6997E-15  5.9684E-15  5.3162E-15  4.7346E-15
  4.2159E-15 3.7531E-15 3.3401E-15 2.9714E-15 2.6423E-15 2.3483E-15 2.0855E-15
  1.8505E-15 1.6401E-15 1.4517E-15 1.2829E-15 1.1313E-15 9.9526E-16 8.7296E-16
  7.6299E-16 6.6410E-16 5.7521E-16 4.9543E-16 4.2402E-16 3.6038E-16 3.0404E-16
  2.5462E-16 2.1185E-16 1.7552E-16 1.4544E-16 1.2140E-16 1.0319E-16 9.1208E-17
  8.8860E-17 1.0691E-16 1.6443E-16 2.7782E-16 4.4277E-16 6.2812E-16 7.8982E-16
  8.9258E-16 9.2259E-16 8.8481E-16 8.0143E-16 6.9277E-16 5.7526E-16 4.6495E-16
  3.6600E-16 2.8285E-16 2.1601E-16 1.6263E-16 1.2176E-16 9.0233E-17 6.6794E-17
  4.9301E-17 3.4296E-17 2.4988E-17 1.8176E-17 1.3047E-17 9.4495E-18 6.8397E-18
  4.9503E-18 3.5837E-18 2.5958E-18 1.8819E-18 1.3665E-18 9.9418E-19 7.2499E-19
  5.3039E-19 3.8951E-19 2.8737E-19 2.1319E-19 1.5919E-19 1.1975E-19 9.0858E-20
  6.9583E-20 5.3853E-20 4.2135E-20 3.3350E-20 2.6715E-20 2.1654E-20 1.7752E-20
 30000501.0710 -2.5253E-02  4.6348E-15  4.1286E-15  3.6772E-15  3.2745E-15
  2.9153E-15 2.5948E-15 2.3087E-15 2.0532E-15 1.8250E-15 1.6211E-15 1.4387E-15
  1.2756E-15 1.1295E-15 9.9855E-16 8.8112E-16 7.7572E-16 6.8104E-16 5.9595E-16
  5.1946E-16 4.5074E-16 3.8907E-16 3.3383E-16 2.8454E-16 2.4077E-16 2.0217E-16
  1.6847E-16 1.3942E-16 1.1484E-16 9.4523E-17 7.8269E-17 6.5899E-17 5.7859E-17
  5.7523E-17 7.5767E-17 1.3241E-16 2.4543E-16 4.1221E-16 6.0208E-16 7.7002E-16
  8.7897E-16 9.1372E-16 8.7947E-16 7.9728E-16 6.8859E-16 5.7122E-16 4.6023E-16
  3.6127E-16 2.7818E-16 2.1131E-16 1.5834E-16 1.1777E-16 8.6779E-17 6.3742E-17
  4.6650E-17 3.2872E-17 2.3799E-17 1.7196E-17 1.2314E-17 8.8627E-18 6.3730E-18
  4.5813E-18 3.2930E-18 2.3675E-18 1.7029E-18 1.2262E-18 8.8395E-19 6.3830E-19
  4.6197E-19 3.3527E-19 2.4414E-19 1.7853E-19 1.3121E-19 9.7001E-20 7.2212E-20
  5.4188E-20 4.1036E-20 3.1387E-20 2.4272E-20 1.8991E-20 1.5041E-20 1.2059E-20
 30000501.0810 -1.8781E-02  3.3817E-15  3.0120E-15  2.6824E-15  2.3883E-15
  2.1259E-15 1.8917E-15 1.6826E-15 1.4958E-15 1.3290E-15 1.1798E-15 1.0464E-15
  9.2691E-16 8.1991E-16 7.2398E-16 6.3792E-16 5.6064E-16 4.9123E-16 4.2887E-16
  3.7285E-16 3.2259E-16 2.7756E-16 2.3733E-16 2.0154E-16 1.6988E-16 1.4207E-16
  1.1789E-16 9.7145E-17 7.9645E-17 6.5219E-17 5.3682E-17 4.4898E-17 3.9330E-17
  4.0238E-17 5.8154E-17 1.1250E-16 2.2136E-16 3.8302E-16 5.6827E-16 7.3323E-16
  8.4137E-16 8.7729E-16 8.4607E-16 7.6747E-16 6.6268E-16 5.4953E-16 4.4213E-16
  3.4662E-16 2.6645E-16 2.0188E-16 1.5092E-16 1.1189E-16 8.2216E-17 6.0155E-17
  4.3834E-17 3.1094E-17 2.2439E-17 1.6158E-17 1.1557E-17 8.2906E-18 5.9413E-18
  4.2556E-18 3.0472E-18 2.1819E-18 1.5627E-18 1.1199E-18 8.0321E-19 5.7673E-19
  4.1479E-19 2.9892E-19 2.1596E-19 1.5652E-19 1.1388E-19 8.3233E-20 6.1175E-20
  4.5258E-20 3.3739E-20 2.5370E-20 1.9264E-20 1.4786E-20 1.1482E-20 9.0252E-21
 30000501.0910 -1.4517E-02  2.5642E-15  2.2837E-15  2.0336E-15  1.8103E-15
  1.6111E-15 1.4332E-15 1.2744E-15 1.1325E-15 1.0057E-15 8.9227E-16 7.9077E-16
  6.9988E-16 6.1842E-16 5.4537E-16 4.7982E-16 4.2096E-16 3.6811E-16 3.2065E-16
  2.7807E-16 2.3992E-16 2.0581E-16 1.7543E-16 1.4848E-16 1.2472E-16 1.0394E-16
  8.5945E-17 7.0561E-17 5.7630E-17 4.6997E-17 3.8504E-17 3.2054E-17 2.8161E-17
  3.0200E-17 4.9115E-17 1.0538E-16 2.1853E-16 3.8766E-16 5.8271E-16 7.5759E-16
  8.7338E-16 9.1328E-16 8.8251E-16 8.0123E-16 6.9196E-16 5.7384E-16 4.6135E-16
  3.6142E-16 2.7755E-16 2.0994E-16 1.5671E-16 1.1593E-16 8.5018E-17 6.2038E-17
  4.5067E-17 3.2122E-17 2.3128E-17 1.6614E-17 1.1874E-17 8.4978E-18 6.0749E-18
  4.3400E-18 3.0990E-18 2.2124E-18 1.5795E-18 1.1279E-18 8.0587E-19 5.7618E-19
  4.1239E-19 2.9557E-19 2.1221E-19 1.5271E-19 1.1019E-19 7.9782E-20 5.8005E-20
  4.2384E-20 3.1154E-20 2.3059E-20 1.7206E-20 1.2957E-20 9.8583E-21 7.5853E-21
 30000501.1010 -1.1558E-02  2.0029E-15  1.7837E-15  1.5881E-15  1.4135E-15
  1.2577E-15 1.1185E-15 9.9423E-16 8.8315E-16 7.8384E-16 6.9500E-16 6.1546E-16
  5.4421E-16 4.8034E-16 4.2305E-16 3.7163E-16 3.2548E-16 2.8405E-16 2.4688E-16
  2.1358E-16 1.8379E-16 1.5723E-16 1.3363E-16 1.1276E-16 9.4426E-17 7.8451E-17
  6.4669E-17 5.2928E-17 4.3091E-17 3.5022E-17 2.8586E-17 2.3729E-17 2.1039E-17
  2.4079E-17 4.4265E-17 1.0299E-16 2.2091E-16 3.9750E-16 6.0169E-16 7.8536E-16
  9.0756E-16 9.5042E-16 9.1933E-16 8.3502E-16 7.2118E-16 5.9806E-16 4.8060E-16
  3.7635E-16 2.8883E-16 2.1826E-16 1.6278E-16 1.2026E-16 8.8090E-17 6.4175E-17
  4.6535E-17 3.3263E-17 2.3917E-17 1.7156E-17 1.2256E-17 8.7583E-18 6.2519E-18
  4.4593E-18 3.1788E-18 2.2653E-18 1.6140E-18 1.1501E-18 8.1972E-19 5.8450E-19
  4.1707E-19 2.9788E-19 2.1302E-19 1.5257E-19 1.0950E-19 7.8778E-20 5.6853E-20
  4.1185E-20 2.9971E-20 2.1929E-20 1.6149E-20 1.1982E-20 8.9684E-21 6.7786E-21
 3-spin symmetry tot rc =   7.5314E-14  6.7100E-14  5.9777E-14  5.3246E-14
  4.7422E-14 4.2228E-14 3.7594E-14 3.3459E-14 2.9769E-14 2.6474E-14 2.3531E-14
  2.0900E-14 1.8549E-14 1.6445E-14 1.4561E-14 1.2874E-14 1.1360E-14 1.0002E-14
  8.7828E-15 7.6876E-15 6.7040E-15 5.8216E-15 5.0315E-15 4.3269E-15 3.7027E-15
  3.1561E-15 2.6863E-15 2.2949E-15 1.9849E-15 1.7596E-15 1.6229E-15 1.5857E-15
  1.6871E-15 2.0271E-15 2.7582E-15 3.9800E-15 5.6012E-15 7.3161E-15 8.7403E-15
  9.5882E-15 9.7651E-15 9.2916E-15 8.4382E-15 7.3594E-15 6.1637E-15 5.0658E-15
  4.0466E-15 3.1813E-15 2.4868E-15 1.9104E-15 1.4684E-15 1.1126E-15 8.4736E-16
  6.4442E-16 4.3034E-16 3.2097E-16 2.3905E-16 1.7317E-16 1.2817E-16 9.4815E-17
  7.0130E-17 5.1896E-17 3.8431E-17 2.8510E-17 2.1191E-17 1.5794E-17 1.1812E-17
  8.8725E-18 6.6985E-18 5.0876E-18 3.8918E-18 2.9998E-18 2.3332E-18 1.8313E-18
  1.4519E-18 1.1631E-18 9.4169E-19 7.7036E-19 6.3666E-19 5.3130E-19 4.4737E-19
 
 10100501.0310 -2.1044E-01  4.0121E-14  3.5761E-14  3.1877E-14  2.8415E-14
  2.5330E-14 2.2582E-14 2.0133E-14 1.7952E-14 1.6008E-14 1.4278E-14 1.2737E-14
  1.1365E-14 1.0145E-14 9.0593E-15 8.0951E-15 7.2394E-15 6.4816E-15 5.8122E-15
  5.2235E-15 4.7095E-15 4.2661E-15 3.8913E-15 3.5860E-15 3.3524E-15 3.1901E-15
  3.0890E-15 3.0251E-15 2.9659E-15 2.8838E-15 2.7715E-15 2.6518E-15 2.5769E-15
  2.6141E-15 2.8139E-15 3.1772E-15 3.6420E-15 4.1041E-15 4.4594E-15 4.6406E-15
  4.6305E-15 4.4515E-15 4.0914E-15 3.6906E-15 3.2549E-15 2.7664E-15 2.3465E-15
  1.9294E-15 1.5680E-15 1.2778E-15 1.0173E-15 8.1537E-16 6.3961E-16 5.0686E-16
  4.0062E-16 2.5891E-16 1.9947E-16 1.5319E-16 1.1284E-16 8.5732E-17 6.5012E-17
  4.9248E-17 3.7267E-17 2.8194E-17 2.1337E-17 1.6170E-17 1.2281E-17 9.3514E-18
  7.1455E-18 5.4853E-18 4.2342E-18 3.2886E-18 2.5727E-18 2.0279E-18 1.6129E-18
  1.2945E-18 1.0487E-18 8.5734E-19 7.0779E-19 5.8957E-19 4.9521E-19 4.1932E-19
 10100501.0410 -9.8747E-02  1.6894E-14  1.5055E-14  1.3416E-14  1.1955E-14
  1.0652E-14 9.4913E-15 8.4562E-15 7.5333E-15 6.7105E-15 5.9767E-15 5.3224E-15
  4.7388E-15 4.2184E-15 3.7542E-15 3.3402E-15 2.9711E-15 2.6423E-15 2.3497E-15
  2.0899E-15 1.8603E-15 1.6587E-15 1.4841E-15 1.3364E-15 1.2162E-15 1.1241E-15
  1.0575E-15 1.0096E-15 9.6963E-16 9.2677E-16 8.7513E-16 8.1807E-16 7.7294E-16
  7.7384E-16 8.6343E-16 1.0686E-15 1.3739E-15 1.7168E-15 2.0140E-15 2.1985E-15
  2.2425E-15 2.1566E-15 1.9643E-15 1.7247E-15 1.4666E-15 1.2062E-15 9.7827E-16
  7.7447E-16 6.0527E-16 4.7139E-16 3.6148E-16 2.7766E-16 2.1045E-16 1.6042E-16
  1.2215E-16 8.1866E-17 6.1185E-17 4.5665E-17 3.3164E-17 2.4601E-17 1.8238E-17
  1.3516E-17 1.0018E-17 7.4314E-18 5.5206E-18 4.1081E-18 3.0637E-18 2.2930E-18
  1.7227E-18 1.3005E-18 9.8729E-19 7.5453E-19 5.8082E-19 4.5099E-19 3.5333E-19
  2.7953E-19 2.2340E-19 1.8042E-19 1.4725E-19 1.2138E-19 1.0104E-19 8.4882E-20
 10100501.0510 -5.6380E-02  8.8525E-15  7.8881E-15  7.0284E-15  6.2619E-15
  5.5784E-15 4.9690E-15 4.4255E-15 3.9407E-15 3.5082E-15 3.1223E-15 2.7780E-15
  2.4706E-15 2.1961E-15 1.9510E-15 1.7321E-15 1.5365E-15 1.3619E-15 1.2062E-15
  1.0674E-15 9.4426E-16 8.3559E-16 7.4072E-16 6.5944E-16 5.9191E-16 5.3814E-16
  4.9707E-16 4.6571E-16 4.3941E-16 4.1346E-16 3.8512E-16 3.5600E-16 3.3615E-16
  3.4959E-16 4.3251E-16 6.1508E-16 8.9427E-16 1.2219E-15 1.5226E-15 1.7287E-15
  1.8062E-15 1.7590E-15 1.6127E-15 1.4128E-15 1.1918E-15 9.7207E-16 7.7639E-16
  6.0613E-16 4.6614E-16 3.5547E-16 2.6759E-16 2.0083E-16 1.4925E-16 1.1103E-16
  8.2440E-17 5.6929E-17 4.1708E-17 3.0516E-17 2.1973E-17 1.6012E-17 1.1661E-17
  8.4926E-18 6.1859E-18 4.5101E-18 3.2917E-18 2.4059E-18 1.7625E-18 1.2946E-18
  9.5403E-19 7.0597E-19 5.2497E-19 3.9265E-19 2.9565E-19 2.2439E-19 1.7177E-19
  1.3274E-19 1.0366E-19 8.1828E-20 6.5346E-20 5.2776E-20 4.3104E-20 3.5593E-20
 10100501.0610 -3.6626E-02  5.5932E-15  4.9833E-15  4.4394E-15  3.9545E-15
  3.5221E-15 3.1364E-15 2.7924E-15 2.4855E-15 2.2115E-15 1.9670E-15 1.7487E-15
  1.5536E-15 1.3794E-15 1.2236E-15 1.0842E-15 9.5966E-16 8.4826E-16 7.4872E-16
  6.5992E-16 5.8095E-16 5.1111E-16 4.4993E-16 3.9721E-16 3.5293E-16 3.1705E-16
  2.8890E-16 2.6683E-16 2.4832E-16 2.3078E-16 2.1269E-16 1.9514E-16 1.8516E-16
  2.0065E-16 2.6953E-16 4.1599E-16 6.3926E-16 9.0330E-16 1.1493E-15 1.3228E-15
  1.3944E-15 1.3654E-15 1.2564E-15 1.1016E-15 9.2838E-16 7.5613E-16 6.0162E-16
  4.6798E-16 3.5825E-16 2.7142E-16 2.0311E-16 1.5124E-16 1.1163E-16 8.2301E-17
  6.0524E-17 4.2307E-17 3.0763E-17 2.2335E-17 1.6030E-17 1.1596E-17 8.3834E-18
  6.0594E-18 4.3803E-18 3.1684E-18 2.2936E-18 1.6622E-18 1.2068E-18 8.7804E-19
  6.4053E-19 4.6888E-19 3.4462E-19 2.5455E-19 1.8911E-19 1.4148E-19 1.0667E-19
  8.1122E-20 6.2316E-20 4.8370E-20 3.7980E-20 3.0173E-20 2.4256E-20 1.9733E-20
 10100501.0710 -2.5743E-02  3.8675E-15  3.4454E-15  3.0691E-15  2.7335E-15
  2.4341E-15 2.1671E-15 1.9288E-15 1.7161E-15 1.5262E-15 1.3566E-15 1.2051E-15
  1.0697E-15 9.4859E-16 8.4024E-16 7.4328E-16 6.5649E-16 5.7883E-16 5.0938E-16
  4.4738E-16 3.9221E-16 3.4338E-16 3.0055E-16 2.6354E-16 2.3231E-16 2.0674E-16
  1.8641E-16 1.7026E-16 1.5673E-16 1.4423E-16 1.3181E-16 1.2033E-16 1.1540E-16
  1.3221E-16 1.9597E-16 3.3041E-16 5.3777E-16 7.8717E-16 1.0244E-15 1.1966E-15
  1.2740E-15 1.2557E-15 1.1605E-15 1.0196E-15 8.5948E-16 6.9988E-16 5.5572E-16
  4.3138E-16 3.2929E-16 2.4840E-16 1.8515E-16 1.3712E-16 1.0071E-16 7.3772E-17
  5.3867E-17 3.8008E-17 2.7485E-17 1.9841E-17 1.4207E-17 1.0220E-17 7.3472E-18
  5.2794E-18 3.7935E-18 2.7265E-18 1.9605E-18 1.4108E-18 1.0165E-18 7.3353E-19
  5.3036E-19 3.8446E-19 2.7955E-19 2.0405E-19 1.4963E-19 1.1034E-19 8.1891E-20
  6.1225E-20 4.6181E-20 3.5160E-20 2.7059E-20 2.1062E-20 1.6591E-20 1.3231E-20
 10100501.0810 -1.9093E-02  2.8291E-15  2.5201E-15  2.2446E-15  1.9988E-15
  1.7795E-15 1.5838E-15 1.4092E-15 1.2533E-15 1.1140E-15 9.8961E-16 8.7839E-16
  7.7893E-16 6.8994E-16 6.1027E-16 5.3893E-16 4.7505E-16 4.1786E-16 3.6670E-16
  3.2103E-16 2.8040E-16 2.4444E-16 2.1291E-16 1.8564E-16 1.6257E-16 1.4359E-16
  1.2837E-16 1.1620E-16 1.0603E-16 9.6801E-17 8.7881E-17 8.0061E-17 7.8436E-17
  9.7472E-17 1.6235E-16 2.9819E-16 5.0933E-16 7.6601E-16 1.0131E-15 1.1956E-15
  1.2813E-15 1.2681E-15 1.1753E-15 1.0340E-15 8.7192E-16 7.1014E-16 5.6335E-16
  4.3695E-16 3.3314E-16 2.5077E-16 1.8657E-16 1.3778E-16 1.0096E-16 7.3699E-17
  5.3601E-17 3.8122E-17 2.7493E-17 1.9790E-17 1.4165E-17 1.0162E-17 7.2839E-18
  5.2179E-18 3.7371E-18 2.6763E-18 1.9168E-18 1.3735E-18 9.8487E-19 7.0683E-19
  5.0794E-19 3.6559E-19 2.6370E-19 1.9068E-19 1.3834E-19 1.0075E-19 7.3708E-20
  5.4241E-20 4.0176E-20 2.9977E-20 2.2561E-20 1.7152E-20 1.3178E-20 1.0242E-20
 10100501.0910 -1.4728E-02  2.1530E-15  1.9177E-15  1.7078E-15  1.5205E-15
  1.3534E-15 1.2042E-15 1.0711E-15 9.5216E-16 8.4591E-16 7.5093E-16 6.6600E-16
  5.9000E-16 5.2197E-16 4.6105E-16 4.0647E-16 3.5758E-16 3.1381E-16 2.7467E-16
  2.3974E-16 2.0869E-16 1.8124E-16 1.5718E-16 1.3638E-16 1.1877E-16 1.0425E-16
  9.2550E-17 8.3166E-17 7.5346E-17 6.8336E-17 6.1717E-17 5.6312E-17 5.7218E-17
  7.9262E-17 1.4874E-16 2.9224E-16 5.1476E-16 7.8529E-16 1.0460E-15 1.2388E-15
  1.3301E-15 1.3173E-15 1.2212E-15 1.0738E-15 9.0475E-16 7.3620E-16 5.8316E-16
  4.5168E-16 3.4382E-16 2.5826E-16 1.9177E-16 1.4127E-16 1.0328E-16 7.5176E-17
  5.4502E-17 3.8885E-17 2.7973E-17 2.0083E-17 1.4356E-17 1.0272E-17 7.3436E-18
  5.2463E-18 3.7467E-18 2.6751E-18 1.9098E-18 1.3638E-18 9.7429E-19 6.9641E-19
  4.9823E-19 3.5683E-19 2.5595E-19 1.8392E-19 1.3247E-19 9.5688E-20 6.9356E-20
  5.0494E-20 3.6947E-20 2.7194E-20 2.0156E-20 1.5066E-20 1.1365E-20 8.6620E-21
 10100501.1010 -1.1708E-02  1.6881E-15  1.5034E-15  1.3387E-15  1.1917E-15
  1.0605E-15 9.4335E-16 8.3874E-16 7.4527E-16 6.6174E-16 5.8704E-16 5.2022E-16
  4.6039E-16 4.0682E-16 3.5883E-16 3.1582E-16 2.7730E-16 2.4282E-16 2.1200E-16
  1.8452E-16 1.6011E-16 1.3857E-16 1.1971E-16 1.0343E-16 8.9652E-17 7.8269E-17
  6.9082E-17 6.1698E-17 5.5563E-17 5.0120E-17 4.5086E-17 4.1379E-17 4.4409E-17
  7.0030E-17 1.4631E-16 3.0122E-16 5.3921E-16 8.2650E-16 1.1015E-15 1.3035E-15
  1.3975E-15 1.3820E-15 1.2793E-15 1.1232E-15 9.4495E-16 7.6791E-16 6.0738E-16
  4.6982E-16 3.5715E-16 2.6786E-16 1.9861E-16 1.4606E-16 1.0662E-16 7.7461E-17
  5.6044E-17 4.0060E-17 2.8772E-17 2.0622E-17 1.4729E-17 1.0522E-17 7.5096E-18
  5.3556E-18 3.8177E-18 2.7205E-18 1.9384E-18 1.3812E-18 9.8432E-19 7.0174E-19
  5.0058E-19 3.5735E-19 2.5537E-19 1.8273E-19 1.3098E-19 9.4080E-20 6.7750E-20
  4.8951E-20 3.5504E-20 2.5869E-20 1.8954E-20 1.3982E-20 1.0394E-20 7.7939E-21
 10110608.0000 -2.7670E-01  2.6319E-14  2.3457E-14  2.0905E-14  1.8632E-14
  1.6606E-14 1.4799E-14 1.3190E-14 1.1755E-14 1.0477E-14 9.3371E-15 8.3214E-15
  7.4163E-15 6.6096E-15 5.8907E-15 5.2501E-15 4.6792E-15 4.1705E-15 3.7175E-15
  3.3140E-15 2.9548E-15 2.6354E-15 2.3515E-15 2.0998E-15 1.8770E-15 1.6806E-15
  1.5084E-15 1.3586E-15 1.2301E-15 1.1233E-15 1.0446E-15 1.0159E-15 1.0877E-15
  1.3492E-15 1.9123E-15 2.8379E-15 4.0452E-15 5.3019E-15 6.3237E-15 6.9026E-15
  6.9739E-15 6.6030E-15 5.9170E-15 5.0816E-15 4.2140E-15 3.3894E-15 2.6713E-15
  2.0626E-15 1.5702E-15 1.1850E-15 8.8419E-16 6.5727E-16 4.8451E-16 3.5711E-16
  2.6270E-16 1.8296E-16 1.3310E-16 9.6708E-17 6.9412E-17 5.0258E-17 3.6376E-17
  2.6327E-17 1.9059E-17 1.3806E-17 1.0010E-17 7.2680E-18 5.2869E-18 3.8546E-18
  2.8183E-18 2.0681E-18 1.5242E-18 1.1292E-18 8.4157E-19 6.3170E-19 4.7798E-19
  3.6493E-19 2.8149E-19 2.1938E-19 1.7300E-19 1.3802E-19 1.1140E-19 9.0963E-20
 10110501.0300 -1.1734E-01  1.2414E-14  1.1063E-14  9.8594E-15  8.7862E-15
  7.8296E-15 6.9769E-15 6.2167E-15 5.5389E-15 4.9347E-15 4.3959E-15 3.9155E-15
  3.4870E-15 3.1049E-15 2.7640E-15 2.4598E-15 2.1884E-15 1.9461E-15 1.7298E-15
  1.5366E-15 1.3642E-15 1.2102E-15 1.0728E-15 9.5022E-16 8.4106E-16 7.4402E-16
  6.5803E-16 5.8215E-16 5.1561E-16 4.5784E-16 4.0901E-16 3.7286E-16 3.6420E-16
  4.1996E-16 6.0214E-16 9.7261E-16 1.5394E-15 2.2190E-15 2.8608E-15 3.3182E-15
  3.5104E-15 3.4384E-15 3.1599E-15 2.7594E-15 2.3120E-15 1.8726E-15 1.4778E-15
  1.1410E-15 8.6626E-16 6.4933E-16 4.8125E-16 3.5399E-16 2.5846E-16 1.8792E-16
